time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,personal_budget,org_arrangments,pb_health,pb_education,pb_social,pb_integrated
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Child or young persons age,age 8,2,2,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Child or young persons age,age 9,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity,Any other ethnic group,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity,Asian - Any other Asian background,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity,Asian - Bangladeshi,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity,Asian - Chinese,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity,Asian - Indian,1,0,0,1,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity,Asian - Pakistani,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity,Black - Any other Black background,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity,Black - Black African,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity,Black - Black Caribbean,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity,Mixed - Any other Mixed background,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity,Mixed - White and Asian,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity,Mixed - White and Black African,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity,Mixed - White and Black Caribbean,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity,Unclassified,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity,White - Any other White background,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity,White - Gypsy/Roma,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity,White - Irish,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity,White - Traveller of Irish heritage,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity,White - White British,13,9,0,4,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Sex,Female,3,2,0,1,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Sex,Male,11,7,0,4,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Type of placement,AP/PRU - LA maintained,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Type of placement,AP/PRU - total,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Type of placement,Educated elsewhere - elective home education,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Type of placement,Educated elsewhere - NEET,1,1,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Type of placement,Educated elsewhere - not in education or training (compulsory school age),0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Type of placement,Educated elsewhere - not in education or training (notice to cease issued),0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Type of placement,Educated elsewhere - not in education or training (other),0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Type of placement,Educated elsewhere - other arrangements by LA,6,3,0,3,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Type of placement,Educated elsewhere - other arrangements by parents,1,0,0,1,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Type of placement,Educated elsewhere - other placement settings,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Type of placement,Educated elsewhere - other schools and establishments,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Type of placement,Educated elsewhere - total,8,4,0,4,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Type of placement,Educated elsewhere - Welsh establishment,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Type of placement,FE - general FE and tertiary colleges,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Type of placement,FE - specialist post-16 institutions,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Type of placement,FE - total,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Type of placement,FE - UKRLP provider,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Type of placement,Mainstream - academy,3,3,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Type of placement,Mainstream - academy (resourced provision),0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Type of placement,Mainstream - free school,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Type of placement,Mainstream - independent,1,0,0,1,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Type of placement,Mainstream - LA maintained,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Type of placement,Mainstream - LA maintained (resourced provision),0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Type of placement,Mainstream - total,4,3,0,1,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Type of placement,Non-maintained early years,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Type of placement,Placement not recorded,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Type of placement,Special - academy/free school,1,1,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Type of placement,Special - independent,1,1,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Type of placement,Special - LA maintained,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Type of placement,Special - non-maintained,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Type of placement,Special - total,2,2,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",All personal budgets,All personal budgets,26,18,0,8,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Child or young persons age,age 10,2,2,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Child or young persons age,age 11,3,1,0,2,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Child or young persons age,age 12,2,2,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Child or young persons age,age 13,1,1,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Child or young persons age,age 14,5,4,0,1,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Child or young persons age,age 15,6,5,0,1,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Child or young persons age,age 16,2,1,0,1,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Child or young persons age,age 17,1,1,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Child or young persons age,age 18,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Child or young persons age,age 19,1,0,0,1,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Child or young persons age,age 2 and under,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Child or young persons age,age 20 and over,2,0,0,2,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Child or young persons age,age 3,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Child or young persons age,age 4,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Child or young persons age,age 5,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Child or young persons age,age 6,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Child or young persons age,age 7,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Child or young persons age,age 8,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Child or young persons age,age 9,1,1,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity,Any other ethnic group,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity,Asian - Any other Asian background,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity,Asian - Indian,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity,Asian - Pakistani,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity,Black - Any other Black background,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity,Black - Black African,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity,Mixed - Any other Mixed background,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity,Mixed - White and Asian,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity,Mixed - White and Black African,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity,Mixed - White and Black Caribbean,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity,Unclassified,3,3,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity,White - Any other White background,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity,White - Gypsy/Roma,1,1,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity,White - Irish,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity,White - Traveller of Irish heritage,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity,White - White British,22,14,0,8,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Sex,Female,6,4,0,2,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Sex,Male,20,14,0,6,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Type of placement,AP/PRU - LA maintained,1,0,0,1,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Type of placement,AP/PRU - total,1,0,0,1,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Type of placement,Educated elsewhere - elective home education,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Type of placement,Educated elsewhere - NEET,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Type of placement,Educated elsewhere - other placement settings,24,17,0,7,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Type of placement,Educated elsewhere - total,25,18,0,7,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Type of placement,Educated elsewhere - Welsh establishment,1,1,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Type of placement,FE - general FE and tertiary colleges,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Type of placement,FE - specialist post-16 institutions,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Type of placement,FE - total,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Type of placement,FE - UKRLP provider,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Type of placement,Mainstream - academy,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Type of placement,Mainstream - academy (resourced provision),0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Type of placement,Mainstream - independent,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Type of placement,Mainstream - LA maintained,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Type of placement,Mainstream - LA maintained (resourced provision),0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Type of placement,Mainstream - total,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Type of placement,Non-maintained early years,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Type of placement,Placement not recorded,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Type of placement,Special - academy/free school,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Type of placement,Special - independent,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Type of placement,Special - LA maintained,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Type of placement,Special - non-maintained,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Type of placement,Special - total,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,All personal budgets,All personal budgets,20,1,0,17,0,2
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Child or young persons age,age 10,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Child or young persons age,age 11,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Child or young persons age,age 12,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Child or young persons age,age 13,2,0,0,2,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Child or young persons age,age 14,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Child or young persons age,age 15,8,1,0,7,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Child or young persons age,age 16,1,0,0,1,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Child or young persons age,age 17,5,0,0,4,0,1
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Child or young persons age,age 18,2,0,0,1,0,1
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Child or young persons age,age 19,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Child or young persons age,age 2 and under,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Child or young persons age,age 20 and over,1,0,0,1,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Child or young persons age,age 3,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Child or young persons age,age 4,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Child or young persons age,age 5,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Child or young persons age,age 6,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Child or young persons age,age 7,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Child or young persons age,age 8,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Child or young persons age,age 9,1,0,0,1,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Ethnicity,Any other ethnic group,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Ethnicity,Asian - Any other Asian background,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Ethnicity,Asian - Bangladeshi,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Ethnicity,Asian - Chinese,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Ethnicity,Asian - Indian,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Ethnicity,Asian - Pakistani,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Ethnicity,Black - Any other Black background,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Ethnicity,Black - Black African,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Ethnicity,Black - Black Caribbean,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Ethnicity,Mixed - Any other Mixed background,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Ethnicity,Mixed - White and Asian,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Ethnicity,Mixed - White and Black African,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Ethnicity,Mixed - White and Black Caribbean,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Ethnicity,Unclassified,1,0,0,1,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Ethnicity,White - Any other White background,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Ethnicity,White - Gypsy/Roma,1,0,0,1,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Ethnicity,White - Irish,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Ethnicity,White - Traveller of Irish heritage,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Ethnicity,White - White British,18,1,0,15,0,2
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Sex,Female,9,0,0,7,0,2
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Sex,Male,11,1,0,10,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Type of placement,AP/PRU - academy,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Type of placement,AP/PRU - free school,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Type of placement,AP/PRU - LA maintained,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Type of placement,AP/PRU - total,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Type of placement,Educated elsewhere - elective home education,2,0,0,2,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Type of placement,Educated elsewhere - NEET,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Type of placement,Educated elsewhere - not in education or training (compulsory school age),0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Type of placement,Educated elsewhere - not in education or training (notice to cease issued),0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Type of placement,Educated elsewhere - not in education or training (other),0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Type of placement,Educated elsewhere - other arrangements by LA,12,1,0,10,0,1
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Type of placement,Educated elsewhere - other arrangements by parents,1,0,0,1,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Type of placement,Educated elsewhere - other placement settings,1,0,0,1,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Type of placement,Educated elsewhere - other schools and establishments,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Type of placement,Educated elsewhere - total,16,1,0,14,0,1
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Type of placement,Educated elsewhere - Welsh establishment,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Type of placement,FE - general FE and tertiary colleges,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Type of placement,FE - specialist post-16 institutions,1,0,0,1,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Type of placement,FE - total,1,0,0,1,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Type of placement,FE - UKRLP provider,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Type of placement,Mainstream - academy,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Type of placement,Mainstream - academy (resourced provision),0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Type of placement,Mainstream - academy (SEN unit),0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Type of placement,Mainstream - free school,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Type of placement,Mainstream - independent,2,0,0,1,0,1
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Type of placement,Mainstream - LA maintained,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Type of placement,Mainstream - LA maintained (resourced provision),0,0,0,0,0,0
